date,player_a_id,player_b_id,player_a_name,player_b_name,surface,elo_diff,surface_elo_diff,rank_diff,points_diff,recent_form_diff,recent_surface_form_diff,win_pct_diff,matches_played_diff,result
2024-06-17,128034,206173,Hubert Hurkacz,Jannik Sinner,Grass,-229.63990802657054,10.439535125248995,42,527,-0.10000000000000009,-0.20000000000000007,-0.10521235521235517,-29,0
2024-06-17,128034,100644,Hubert Hurkacz,Alexander Zverev,Grass,-110.94572094470186,-4.097078410114591,-30,-2147,-0.20000000000000007,-0.20000000000000007,-0.09434711196277024,-21,1
2024-06-17,100644,128034,Alexander Zverev,Hubert Hurkacz,Grass,110.94572094470186,4.097078410114591,30,2147,0.20000000000000007,0.20000000000000007,0.09434711196277024,21,0
2024-06-17,206173,105526,Jannik Sinner,Jan Lennard Struff,Grass,329.1810075982082,81.89764977821778,-44,-574,0.30000000000000004,0.10000000000000009,0.24804019314605197,112,1
2024-06-17,105526,206173,Jan Lennard Struff,Jannik Sinner,Grass,-329.1810075982082,-81.89764977821778,44,574,-0.30000000000000004,-0.10000000000000009,-0.24804019314605197,-112,0
2024-06-17,111190,111153,Zhizhen Zhang,Christopher Eubanks,Grass,131.6288807370879,-117.91914498879487,46,197,0.5,-0.5142857142857143,0.08254758939690449,4,1
2024-06-17,111153,111190,Christopher Eubanks,Zhizhen Zhang,Grass,-131.6288807370879,117.91914498879487,-46,-197,-0.5,0.5142857142857143,-0.08254758939690449,-4,0
2024-06-17,128034,106218,Hubert Hurkacz,Marcos Giron,Grass,289.6409373538729,132.91533754426837,70,677,0.39999999999999997,0.19999999999999996,0.18131256952169078,75,1
2024-06-17,106218,128034,Marcos Giron,Hubert Hurkacz,Grass,-289.6409373538729,-132.91533754426837,-70,-677,-0.39999999999999997,-0.19999999999999996,-0.18131256952169078,-75,0
2024-06-17,100644,209950,Alexander Zverev,Arthur Fils,Grass,321.5045643363071,88.9807077492685,301,3181,0.4,0.29999999999999993,0.18609734771203734,209,1
2024-06-17,209950,100644,Arthur Fils,Alexander Zverev,Grass,-321.5045643363071,-88.9807077492685,-301,-3181,-0.4,-0.29999999999999993,-0.18609734771203734,-209,0
2024-06-17,206173,206681,Jannik Sinner,Fabian Marozsan,Grass,456.99779940407575,155.72999449670988,280,549,0.5,0.8,0.24152005629838136,241,1
2024-06-17,206681,206173,Fabian Marozsan,Jannik Sinner,Grass,-456.99779940407575,-155.72999449670988,-280,-549,-0.5,-0.8,-0.24152005629838136,-241,0
2024-06-17,105526,126774,Jan Lennard Struff,Stefanos Tsitsipas,Grass,-119.25256838372343,-40.83460117666982,-29,-4055,-0.19999999999999996,0.09999999999999998,-0.21202531645569622,-138,1
2024-06-17,126774,105526,Stefanos Tsitsipas,Jan Lennard Struff,Grass,119.25256838372343,40.83460117666982,29,4055,0.19999999999999996,-0.09999999999999998,0.21202531645569622,138,0
2024-06-17,111190,106421,Zhizhen Zhang,Daniil Medvedev,Grass,-309.7778794667779,-169.45231044791558,-170,-5293,-0.10000000000000009,-0.32499999999999996,-0.27181208053691275,-220,1
2024-06-17,106421,111190,Daniil Medvedev,Zhizhen Zhang,Grass,309.7778794667779,169.45231044791558,170,5293,0.10000000000000009,0.32499999999999996,0.27181208053691275,220,0
2024-06-17,111153,122330,Christopher Eubanks,Alexander Bublik,Grass,-213.50949929341755,-91.5141738532916,-166,-704,-0.5,-0.10000000000000009,-0.1195945945945946,-166,1
2024-06-17,122330,111153,Alexander Bublik,Christopher Eubanks,Grass,213.50949929341755,91.5141738532916,166,704,0.5,0.10000000000000009,0.1195945945945946,166,0
2024-06-17,128034,105902,Hubert Hurkacz,James Duckworth,Grass,302.6967920665247,106.20402149868141,59,622,0.19999999999999996,0.09999999999999998,0.19822965730063347,168,1
2024-06-17,105902,128034,James Duckworth,Hubert Hurkacz,Grass,-302.6967920665247,-106.20402149868141,-59,-622,-0.19999999999999996,-0.09999999999999998,-0.19822965730063347,-168,0
2024-06-17,106218,126610,Marcos Giron,Matteo Berrettini,Grass,-189.40108430422265,-255.2019170890676,-99,-2349,-0.5,-0.39999999999999997,-0.2334402852049911,37,1
2024-06-17,126610,106218,Matteo Berrettini,Marcos Giron,Grass,189.40108430422265,255.2019170890676,99,2349,0.5,0.39999999999999997,0.2334402852049911,-37,0
2024-06-17,209950,136440,Arthur Fils,Dominik Koepfer,Grass,-13.510876314861434,38.5165661532626,-219,-445,-0.09999999999999998,0.033333333333333326,0.0803635493900981,-39,1
2024-06-17,136440,209950,Dominik Koepfer,Arthur Fils,Grass,13.510876314861434,-38.5165661532626,219,445,0.09999999999999998,-0.033333333333333326,-0.0803635493900981,39,0
2024-06-17,100644,132283,Alexander Zverev,Lorenzo Sonego,Grass,346.60466287744475,64.86489483183641,44,2355,0.5,0.19999999999999996,0.25111136441354154,66,1
2024-06-17,132283,100644,Lorenzo Sonego,Alexander Zverev,Grass,-346.60466287744475,-64.86489483183641,-44,-2355,-0.5,-0.19999999999999996,-0.25111136441354154,-66,0
2024-06-17,206173,111190,Jannik Sinner,Zhizhen Zhang,Grass,421.81678168410076,131.94704356226907,96,259,0.20000000000000007,0.4555555555555556,0.2462482056635782,212,1
2024-06-17,111190,206173,Zhizhen Zhang,Jannik Sinner,Grass,-421.81678168410076,-131.94704356226907,-96,-259,-0.20000000000000007,-0.4555555555555556,-0.2462482056635782,-212,0
2024-06-17,206173,134868,Jannik Sinner,Tallon Griekspoor,Grass,348.6330471891015,51.61829758220733,96,383,0.20000000000000007,0.20000000000000007,0.23708478825320078,139,1
2024-06-17,134868,206173,Tallon Griekspoor,Jannik Sinner,Grass,-348.6330471891015,-51.61829758220733,-96,-383,-0.20000000000000007,-0.20000000000000007,-0.23708478825320078,-139,0
2024-06-17,136440,200000,Dominik Koepfer,Felix Auger Aliassime,Grass,-183.68314392140564,-124.55084223789254,-68,-1027,-0.30000000000000004,-0.2,-0.1580918588606347,-153,1
2024-06-17,200000,136440,Felix Auger Aliassime,Dominik Koepfer,Grass,183.68314392140564,124.55084223789254,68,1027,0.30000000000000004,0.2,0.1580918588606347,153,0
2024-06-17,106218,126094,Marcos Giron,Andrey Rublev,Grass,-230.8418417118928,-145.20628742089048,-84,-1063,-0.5,-0.4,-0.25786896318811214,-127,1
2024-06-17,126094,106218,Andrey Rublev,Marcos Giron,Grass,230.8418417118928,145.20628742089048,84,1063,0.5,0.4,0.25786896318811214,127,0
2024-06-17,126610,210506,Matteo Berrettini,Alex Michelsen,Grass,189.43899739806534,175.02870861038014,242,2643,0.39999999999999997,0.12857142857142856,0.24971733161040216,110,1
2024-06-17,210506,126610,Alex Michelsen,Matteo Berrettini,Grass,-189.43899739806534,-175.02870861038014,-242,-2643,-0.39999999999999997,-0.12857142857142856,-0.24971733161040216,-110,0
2024-06-17,105902,211663,James Duckworth,Joao Fonseca,Grass,16.457348048037375,-2.0046088818867247,731,556,0.0,0.0,-0.012440191387559807,84,1
2024-06-17,211663,105902,Joao Fonseca,James Duckworth,Grass,-16.457348048037375,2.0046088818867247,-731,-556,-0.0,-0.0,0.012440191387559807,-84,0
2024-06-17,128034,207925,Hubert Hurkacz,Flavio Cobolli,Grass,232.67041767584078,142.04895901885766,392,1105,0.30000000000000004,0.7,0.178302726316641,216,1
2024-06-17,207925,128034,Flavio Cobolli,Hubert Hurkacz,Grass,-232.67041767584078,-142.04895901885766,-392,-1105,-0.30000000000000004,-0.7,-0.178302726316641,-216,0
2024-06-17,122330,126845,Alexander Bublik,Max Purcell,Grass,210.5082238067746,173.11492415514203,161,698,0.3,0.39999999999999997,0.17499548980696378,172,1
2024-06-17,126845,122330,Max Purcell,Alexander Bublik,Grass,-210.5082238067746,-173.11492415514203,-161,-698,-0.3,-0.39999999999999997,-0.17499548980696378,-172,0
2024-06-17,132283,200175,Lorenzo Sonego,Miomir Kecmanovic,Grass,-32.6435022705582,60.815862950378005,11,109,-0.2,0.0,-0.016065518830379932,-1,1
2024-06-17,200175,132283,Miomir Kecmanovic,Lorenzo Sonego,Grass,32.6435022705582,-60.815862950378005,-11,-109,0.2,-0.0,0.016065518830379932,1,0
2024-06-17,111190,124116,Zhizhen Zhang,Sebastian Ofner,Grass,103.51717468292236,28.237656406262886,-16,71,0.19999999999999996,0.2,0.06060606060606061,14,1
2024-06-17,124116,111190,Sebastian Ofner,Zhizhen Zhang,Grass,-103.51717468292236,-28.237656406262886,16,-71,-0.19999999999999996,-0.2,-0.06060606060606061,-14,0
2024-06-17,106421,132686,Daniil Medvedev,Nuno Borges,Grass,347.6441013206311,171.1480878907721,326,5555,0.19999999999999996,0.7,0.35132032146957526,232,1
2024-06-17,132686,106421,Nuno Borges,Daniil Medvedev,Grass,-347.6441013206311,-171.1480878907721,-326,-5555,-0.19999999999999996,-0.7,-0.35132032146957526,-232,0
2024-06-17,126774,202260,Stefanos Tsitsipas,Henri Squire,Grass,334.6612996279066,73.72752804790935,285,5131,0.44999999999999996,0.5,0.4597791798107256,313,1
2024-06-17,202260,126774,Henri Squire,Stefanos Tsitsipas,Grass,-334.6612996279066,-73.72752804790935,-285,-5131,-0.44999999999999996,-0.5,-0.4597791798107256,-313,0
2024-06-17,105526,209260,Jan Lennard Struff,Luciano Darderi,Grass,112.07526363964621,35.30471435560821,165,954,-0.09999999999999998,0.09999999999999998,-0.1305400372439478,149,1
2024-06-17,209260,105526,Luciano Darderi,Jan Lennard Struff,Grass,-112.07526363964621,-35.30471435560821,-165,-954,0.09999999999999998,-0.09999999999999998,0.1305400372439478,-149,0
2024-06-17,206681,126128,Fabian Marozsan,Roman Safiullin,Grass,57.34340143839131,-71.2904810710038,-160,-176,0.0,-0.5555555555555556,0.036585365853658514,-32,1
2024-06-17,126128,206681,Roman Safiullin,Fabian Marozsan,Grass,-57.34340143839131,71.2904810710038,160,176,-0.0,0.5555555555555556,-0.036585365853658514,32,0
2024-06-17,111153,124079,Christopher Eubanks,Pedro Martinez,Grass,-38.46682824513391,91.86144151980011,-53,-85,-0.39999999999999997,0.2714285714285714,-0.04878787878787877,-57,1
2024-06-17,124079,111153,Pedro Martinez,Christopher Eubanks,Grass,38.46682824513391,-91.86144151980011,53,85,0.39999999999999997,-0.2714285714285714,0.04878787878787877,57,0
2024-06-24,126129,200277,Billy Harris,Charles Broom,Grass,31.194495907850524,15.546763792159481,24,38,0.09999999999999998,0.16666666666666663,0.6,5,1
2024-06-24,200277,126129,Charles Broom,Billy Harris,Grass,-31.194495907850524,-15.546763792159481,-24,-38,-0.09999999999999998,-0.16666666666666663,-0.6,-5,0
2024-06-24,207925,208144,Flavio Cobolli,Giles Hussey,Grass,98.62220519996458,-25.137671787704903,-70,-48,0.0,-0.5,0.4583333333333333,48,1
2024-06-24,208144,207925,Giles Hussey,Flavio Cobolli,Grass,-98.62220519996458,25.137671787704903,70,48,-0.0,0.5,-0.4583333333333333,-48,0
2024-06-24,200175,202104,Miomir Kecmanovic,Sebastian Baez,Grass,-78.73260446551967,-35.6107170961734,195,652,-0.09999999999999998,0.025000000000000022,-0.03320787492762012,63,1
2024-06-24,202104,200175,Sebastian Baez,Miomir Kecmanovic,Grass,78.73260446551967,35.6107170961734,-195,-652,0.09999999999999998,-0.025000000000000022,0.03320787492762012,-63,0
2024-06-24,126846,122330,Aleksandar Vukic,Alexander Bublik,Grass,-157.1596647672991,-141.56779185204846,-138,-632,-0.09999999999999998,-0.25555555555555554,-0.13348904060366512,-173,1
2024-06-24,122330,126846,Alexander Bublik,Aleksandar Vukic,Grass,157.1596647672991,141.56779185204846,138,632,0.09999999999999998,0.25555555555555554,0.13348904060366512,173,0
2024-06-24,126203,205734,Taylor Fritz,Thiago Seyboth Wild,Grass,226.72122708220377,57.83352687379943,175,1080,0.19999999999999996,0.0,0.2219861922464153,213,1
2024-06-24,205734,126203,Thiago Seyboth Wild,Taylor Fritz,Grass,-226.72122708220377,-57.83352687379943,-175,-1080,-0.19999999999999996,-0.0,-0.2219861922464153,-213,0
2024-06-24,126129,207925,Billy Harris,Flavio Cobolli,Grass,-64.43687656162024,38.81334133189557,208,184,0.16666666666666663,0.4166666666666667,0.1972789115646258,-43,1
2024-06-24,207925,126129,Flavio Cobolli,Billy Harris,Grass,64.43687656162024,-38.81334133189557,-208,-184,-0.16666666666666663,-0.4166666666666667,-0.1972789115646258,43,0
2024-06-24,126845,200175,Max Purcell,Miomir Kecmanovic,Grass,-159.54076358336533,-11.56211331453892,-154,-660,-0.3,-0.2,-0.15488041370394312,-151,1
2024-06-24,200175,126845,Miomir Kecmanovic,Max Purcell,Grass,159.54076358336533,11.56211331453892,154,660,0.3,0.2,0.15488041370394312,151,0
2024-06-24,126203,209992,Taylor Fritz,Juncheng Shang,Grass,258.60057192778254,71.19452377646257,632,1276,0.29999999999999993,0.0,0.26475507765830353,239,1
2024-06-24,209992,126203,Juncheng Shang,Taylor Fritz,Grass,-258.60057192778254,-71.19452377646257,-632,-1276,-0.29999999999999993,-0.0,-0.26475507765830353,-239,0
2024-06-24,126845,126129,Max Purcell,Billy Harris,Grass,-115.59785046431034,-85.39874834748639,5,-56,-0.4142857142857143,-0.6000000000000001,-0.3621730382293763,64,1
2024-06-24,126129,126845,Billy Harris,Max Purcell,Grass,115.59785046431034,85.39874834748639,-5,56,0.4142857142857143,0.6000000000000001,0.3621730382293763,-64,0
2024-06-24,126203,126846,Taylor Fritz,Aleksandar Vukic,Grass,266.85488335236596,69.85659409264713,162,1028,0.19999999999999996,0.09999999999999998,0.25313653136531367,201,1
2024-06-24,126846,126203,Aleksandar Vukic,Taylor Fritz,Grass,-266.85488335236596,-69.85659409264713,-162,-1028,-0.19999999999999996,-0.09999999999999998,-0.25313653136531367,-201,0
2024-06-24,126846,106415,Aleksandar Vukic,Yoshihito Nishioka,Grass,-40.563171404760396,60.60925388866758,-121,-477,0.2,0.33333333333333337,-0.060179257362355965,-83,1
2024-06-24,106415,126846,Yoshihito Nishioka,Aleksandar Vukic,Grass,40.563171404760396,-60.60925388866758,121,477,-0.2,-0.33333333333333337,0.060179257362355965,83,0
2024-06-24,106415,106218,Yoshihito Nishioka,Marcos Giron,Grass,-48.54199220080659,-83.12139998012435,35,243,-0.2,-0.2571428571428572,-0.013995562382659144,-34,1
2024-06-24,106218,106415,Marcos Giron,Yoshihito Nishioka,Grass,48.54199220080659,83.12139998012435,-35,-243,0.2,0.2571428571428572,0.013995562382659144,34,0
2024-06-24,106218,202103,Marcos Giron,Francisco Cerundolo,Grass,-90.33887640871922,-38.32203321384304,132,324,-0.19999999999999996,-0.19999999999999996,-0.06248313090418356,34,1
2024-06-24,202103,106218,Francisco Cerundolo,Marcos Giron,Grass,90.33887640871922,38.32203321384304,-132,-324,0.19999999999999996,0.19999999999999996,0.06248313090418356,-34,0
2024-06-24,209992,200325,Juncheng Shang,Emil Ruusuvuori,Grass,-76.01888402130749,8.07829723981422,-562,-501,0.0,-0.4,-0.14015151515151514,-166,1
2024-06-24,200325,209992,Emil Ruusuvuori,Juncheng Shang,Grass,76.01888402130749,-8.07829723981422,562,501,-0.0,0.4,0.14015151515151514,166,0
2024-06-24,208144,208363,Giles Hussey,Mariano Navone,Grass,-110.43397730385777,-6.102713314432549,-241,-397,-0.5,0.0,-0.5909090909090909,-21,1
2024-06-24,208363,208144,Mariano Navone,Giles Hussey,Grass,110.43397730385777,6.102713314432549,241,397,0.5,-0.0,0.5909090909090909,21,0
2024-06-24,209992,144869,Juncheng Shang,Tomas Martin Etcheverry,Grass,-100.04953121915605,48.162669248143175,-407,-177,-0.29999999999999993,0.3,-0.0787878787878788,-77,1
2024-06-24,144869,209992,Tomas Martin Etcheverry,Juncheng Shang,Grass,100.04953121915605,-48.162669248143175,407,177,0.29999999999999993,-0.3,0.0787878787878788,77,0
2024-06-24,207925,126239,Flavio Cobolli,Arthur Rinderknech,Grass,81.42979414945603,22.142447525975513,-267,-261,0.09999999999999998,-0.04999999999999999,-0.001538461538461544,-80,1
2024-06-24,126239,207925,Arthur Rinderknech,Flavio Cobolli,Grass,-81.42979414945603,-22.142447525975513,267,261,-0.09999999999999998,0.04999999999999999,0.001538461538461544,80,0
2024-06-24,126846,206681,Aleksandar Vukic,Fabian Marozsan,Grass,-79.44398171598527,36.356720613766356,166,165,0.09999999999999998,0.25,-0.10702614379084963,21,1
2024-06-24,206681,126846,Fabian Marozsan,Aleksandar Vukic,Grass,79.44398171598527,-36.356720613766356,-166,-165,-0.09999999999999998,-0.25,0.10702614379084963,-21,0
2024-06-24,200175,111190,Miomir Kecmanovic,Zhizhen Zhang,Grass,-80.65059108626247,-67.60253162639015,113,469,-0.19999999999999996,-0.2,-0.010677344010677381,141,1
2024-06-24,111190,200175,Zhizhen Zhang,Miomir Kecmanovic,Grass,80.65059108626247,67.60253162639015,-113,-469,0.19999999999999996,0.2,0.010677344010677381,-141,0
2024-06-24,106415,106281,Yoshihito Nishioka,Liam Broady,Grass,36.30125688181147,-42.856202032134206,135,504,-0.2,-0.25,0.04049405878674173,115,1
2024-06-24,106281,106415,Liam Broady,Yoshihito Nishioka,Grass,-36.30125688181147,42.856202032134206,-135,-504,0.2,0.25,-0.04049405878674173,-115,0
2024-06-24,126845,111513,Max Purcell,Laslo Djere,Grass,-55.689400425910435,-17.751370819036765,-177,-930,0.10000000000000003,-0.2,-0.1415066899360093,-119,1
2024-06-24,111513,126845,Laslo Djere,Max Purcell,Grass,55.689400425910435,17.751370819036765,177,930,-0.10000000000000003,0.2,0.1415066899360093,119,0
2024-06-24,200325,111815,Emil Ruusuvuori,Cameron Norrie,Grass,-23.57015669334669,-107.35885943811763,-49,-435,-0.2,-0.29999999999999993,-0.09580220494105507,-64,1
2024-06-24,111815,200325,Cameron Norrie,Emil Ruusuvuori,Grass,23.57015669334669,107.35885943811763,49,435,0.2,0.29999999999999993,0.09580220494105507,64,0
2024-06-24,205734,210317,Thiago Seyboth Wild,James Mccabe,Grass,63.355064026804484,-13.360996902663146,72,28,0.4,-0.5,0.42105263157894735,55,1
2024-06-24,210317,205734,James Mccabe,Thiago Seyboth Wild,Grass,-63.355064026804484,13.360996902663146,-72,-28,-0.4,0.5,-0.42105263157894735,-55,0
2024-06-24,132283,211902,Lorenzo Sonego,Henry Searle,Grass,68.55701819173646,24.31918602210135,517,924,-0.09999999999999998,-0.09999999999999998,0.4840182648401826,219,1
2024-06-24,211902,132283,Henry Searle,Lorenzo Sonego,Grass,-68.55701819173646,-24.31918602210135,-517,-924,0.09999999999999998,0.09999999999999998,-0.4840182648401826,-219,0
2024-06-24,126203,126845,Taylor Fritz,Max Purcell,Grass,300.78332560224385,100.46196116890724,185,1094,0.30000000000000004,0.29999999999999993,0.28454875100725224,199,1
2024-06-24,126845,126203,Max Purcell,Taylor Fritz,Grass,-300.78332560224385,-100.46196116890724,-185,-1094,-0.30000000000000004,-0.29999999999999993,-0.28454875100725224,-199,0
2024-06-24,126845,132283,Max Purcell,Lorenzo Sonego,Grass,-97.47706057571918,-54.37468262784091,-165,-769,0.09999999999999998,-0.09999999999999998,-0.12149877149877153,-146,1
2024-06-24,132283,126845,Lorenzo Sonego,Max Purcell,Grass,97.47706057571918,54.37468262784091,165,769,-0.09999999999999998,0.09999999999999998,0.12149877149877153,146,0
2024-06-24,126129,207985,Billy Harris,Jacob Fearnley,Grass,43.560284836056326,25.195839546941897,50,71,0.125,0.16666666666666663,0.625,8,1
2024-06-24,207985,126129,Jacob Fearnley,Billy Harris,Grass,-43.560284836056326,-25.195839546941897,-50,-71,-0.125,-0.16666666666666663,-0.625,-8,0
2024-06-24,105138,106121,Roberto Bautista Agut,Taro Daniel,Grass,66.16350858690976,132.24285798389906,92,1799,0.2,0.6,0.2009803921568627,102,1
2024-06-24,106121,105138,Taro Daniel,Roberto Bautista Agut,Grass,-66.16350858690976,-132.24285798389906,-92,-1799,-0.2,-0.6,-0.2009803921568627,-102,0
2024-06-24,104792,106233,Gael Monfils,Dominic Thiem,Grass,104.62175639529846,14.546125454440926,-5,-3295,0.0,0.25,0.03388612493090104,-1,1
2024-06-24,106233,104792,Dominic Thiem,Gael Monfils,Grass,-104.62175639529846,-14.546125454440926,5,3295,-0.0,-0.25,-0.03388612493090104,1,0
2024-06-24,106148,105807,Roberto Carballes Baena,Pablo Carreno Busta,Grass,-20.293432008258833,-33.8452503829933,-53,-713,0.19999999999999996,-0.19444444444444442,-0.18181818181818188,-13,1
2024-06-24,105807,106148,Pablo Carreno Busta,Roberto Carballes Baena,Grass,20.293432008258833,33.8452503829933,53,713,-0.19999999999999996,0.19444444444444442,0.18181818181818188,13,0
